# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
08/02/2021 12:38:53,Class A,377739000,55.529892,12.720003,Under way using engine,0.0,9.7,353.1,351,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:38:55,Class A,377739000,55.530337,12.719917,Under way using engine,0.0,9.7,353.1,351,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:38:55,Class A,266440000,55.512347,12.714528,Under way using engine,,13.1,5.8,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:39:04,Class A,266440000,55.512947,12.714667,Under way using engine,0.0,13.2,7.3,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:39:05,Class A,377739000,55.530753,12.719813,Under way using engine,0.0,9.7,352.3,352,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:39:14,Class A,266440000,55.513548,12.714807,Under way using engine,0.0,13.1,7.9,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:39:16,Class A,377739000,55.531252,12.719742,Under way using engine,0.0,9.6,355.8,349,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:39:22,Class A,377739000,55.531518,12.719688,Under way using engine,,9.6,353.8,347,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:39:25,Class A,377739000,55.531670,12.719653,Under way using engine,,9.6,353.0,347,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:39:26,Class A,266440000,55.514210,12.714962,Under way using engine,0.0,13.2,7.6,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:39:28,Class A,377739000,55.531818,12.719598,Under way using engine,0.0,9.6,349.6,347,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:39:32,Class A,377739000,55.531958,12.719557,Under way using engine,0.0,9.6,350.4,348,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:39:34,Class A,377739000,55.532062,12.719515,Under way using engine,0.0,9.5,348.6,348,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:39:36,Class A,266440000,55.514817,12.715090,Under way using engine,0.0,13.2,7.2,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:39:38,Class A,377739000,55.532257,12.719465,Under way using engine,0.0,9.6,350.9,348,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:39:41,Class A,377739000,55.532393,12.719422,Under way using engine,0.0,9.6,350.1,348,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:39:45,Class A,377739000,55.532548,12.719373,Under way using engine,0.0,9.7,350.1,348,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:39:46,Class A,266440000,55.515415,12.715230,Under way using engine,0.0,13.1,7.3,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:39:49,Class A,377739000,55.532702,12.719328,Under way using engine,0.0,9.6,350.3,349,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:39:51,Class A,377739000,55.532838,12.719292,Under way using engine,0.0,9.6,350.8,349,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:39:55,Class A,266440000,55.515955,12.715355,Under way using engine,,13.1,7.7,6,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:39:55,Class A,377739000,55.532990,12.719257,Under way using engine,0.0,9.7,352.2,348,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:39:58,Class A,377739000,55.533123,12.719220,Under way using engine,0.0,9.7,351.4,348,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:40:04,Class A,266440000,55.516557,12.715510,Under way using engine,0.0,13.2,8.2,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:40:05,Class A,377739000,55.533410,12.719153,Under way using engine,0.0,9.7,352.1,346,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:40:08,Class A,377739000,55.533570,12.719127,Under way using engine,,9.7,353.9,344,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:40:11,Class A,377739000,55.533725,12.719088,Under way using engine,,9.7,353.0,342,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:40:14,Class A,266440000,55.517153,12.715640,Under way using engine,0.0,13.0,6.8,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:40:16,Class A,377739000,55.533907,12.719035,Under way using engine,,9.6,351.2,339,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:40:18,Class A,377739000,55.534032,12.718985,Under way using engine,,9.6,348.9,338,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:40:21,Class A,377739000,55.534163,12.718927,Under way using engine,,9.5,346.9,337,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:40:25,Class A,377739000,55.534305,12.718848,Under way using engine,,9.4,344.2,336,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:40:26,Class A,266440000,55.517820,12.715770,Under way using engine,0.0,13.2,6.2,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:40:28,Class A,377739000,55.534430,12.718778,Under way using engine,,9.4,342.6,336,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:40:32,Class A,377739000,55.534578,12.718687,Under way using engine,,9.4,341.6,336,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:40:34,Class A,377739000,55.534677,12.718623,Under way using engine,,9.4,340.6,336,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:40:36,Class A,266440000,55.518422,12.715860,Under way using engine,0.0,13.1,4.5,2,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:40:38,Class A,377739000,55.534862,12.718508,Under way using engine,0.0,9.4,340.9,336,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:40:42,Class A,377739000,55.534987,12.718425,Under way using engine,0.0,9.4,340.0,337,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:40:45,Class A,377739000,55.535130,12.718340,Under way using engine,0.0,9.5,340.6,337,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:40:46,Class A,266440000,55.519018,12.715932,Under way using engine,0.0,13.0,3.4,2,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:40:48,Class A,377739000,55.535253,12.718263,Under way using engine,0.0,9.4,340.1,337,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:40:52,Class A,377739000,55.535400,12.718163,Under way using engine,0.0,9.4,339.5,337,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:40:55,Class A,377739000,55.535542,12.718077,Under way using engine,0.0,9.5,340.1,337,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:40:55,Class A,266440000,55.519557,12.716013,Under way using engine,0.0,13.0,4.3,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:40:56,Class A,266440000,55.519557,12.716013,Under way using engine,0.0,13.0,4.3,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:40:58,Class A,377739000,55.535665,12.717997,Under way using engine,0.0,9.4,340.1,337,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:41:05,Class A,377739000,55.535932,12.717835,Under way using engine,0.0,9.5,341.2,337,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:41:06,Class A,266440000,55.520208,12.716122,Under way using engine,0.0,12.9,5.6,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:41:08,Class A,377739000,55.536082,12.717745,Under way using engine,0.0,9.5,341.1,337,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:41:14,Class A,266440000,55.520745,12.716223,Under way using engine,0.0,13.0,6.2,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:41:16,Class A,377739000,55.536397,12.717542,Under way using engine,0.0,9.5,339.9,337,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:41:25,Class A,377739000,55.536793,12.717305,Under way using engine,0.0,9.6,340.3,336,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:41:26,Class A,266440000,55.521402,12.716362,Under way using engine,0.0,13.0,6.2,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:41:34,Class A,377739000,55.537170,12.717068,Under way using engine,0.0,9.6,340.9,336,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:41:35,Class A,266440000,55.521990,12.716495,Under way using engine,0.0,12.9,6.7,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:41:45,Class A,377739000,55.537633,12.716780,Under way using engine,0.0,9.6,341.0,336,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:41:46,Class A,266440000,55.522587,12.716613,Under way using engine,0.0,13.1,5.9,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:41:55,Class A,266440000,55.523122,12.716712,Under way using engine,0.0,12.9,5.7,6,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:41:55,Class A,377739000,55.538052,12.716512,Under way using engine,0.0,9.6,339.8,336,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:42:05,Class A,266440000,55.523763,12.716863,Under way using engine,0.0,12.9,7.4,7,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:42:05,Class A,377739000,55.538453,12.716263,Under way using engine,0.0,9.6,340.3,335,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:42:15,Class A,266440000,55.524353,12.717020,Under way using engine,0.0,12.9,8.5,7,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:42:15,Class A,377739000,55.538882,12.715973,Under way using engine,0.0,9.6,339.1,334,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:42:25,Class A,377739000,55.539303,12.715663,Under way using engine,0.0,9.6,337.4,335,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:42:26,Class A,266440000,55.524933,12.717173,Under way using engine,0.0,12.7,8.5,6,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:42:34,Class A,377739000,55.539675,12.715390,Under way using engine,0.0,9.6,337.5,336,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:42:35,Class A,266440000,55.525528,12.717313,Under way using engine,0.0,13.0,7.7,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:42:45,Class A,377739000,55.540140,12.715090,Under way using engine,0.0,9.7,339.4,335,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:42:46,Class A,266440000,55.526117,12.717453,Under way using engine,0.0,12.8,7.8,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:42:55,Class A,266440000,55.526650,12.717573,Under way using engine,0.0,13.0,7.7,5,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:42:55,Class A,377739000,55.540558,12.714802,Under way using engine,0.0,9.7,338.3,334,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:43:05,Class A,266440000,55.527307,12.717705,Under way using engine,0.0,13.0,6.7,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:43:05,Class A,377739000,55.540950,12.714518,Under way using engine,0.0,9.7,339.0,335,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:43:15,Class A,377739000,55.541385,12.714208,Under way using engine,0.0,9.7,338.0,335,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:43:16,Class A,266440000,55.527897,12.717818,Under way using engine,0.0,12.9,5.8,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:43:24,Class A,266440000,55.528435,12.717917,Under way using engine,0.0,13.0,5.4,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:43:25,Class A,377739000,55.541817,12.713915,Under way using engine,0.0,9.8,338.8,334,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:43:34,Class A,377739000,55.542193,12.713643,Under way using engine,0.0,9.8,338.4,335,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:43:36,Class A,266440000,55.529093,12.718023,Under way using engine,0.0,12.9,5.1,3,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:43:45,Class A,377739000,55.542660,12.713325,Under way using engine,0.0,9.8,339.6,334,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:43:46,Class A,266440000,55.529687,12.718147,Under way using engine,0.0,12.9,6.6,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:43:55,Class A,266440000,55.530222,12.718245,Under way using engine,0.0,13.0,6.3,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:43:55,Class A,377739000,55.543078,12.713010,Under way using engine,0.0,9.8,336.4,334,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:44:05,Class A,377739000,55.543478,12.712718,Under way using engine,0.0,9.8,337.1,336,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:44:06,Class A,266440000,55.530873,12.718372,Under way using engine,0.0,12.9,6.5,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:44:15,Class A,377739000,55.543920,12.712430,Under way using engine,0.0,9.9,340.0,335,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:44:16,Class A,266440000,55.531462,12.718490,Under way using engine,0.0,12.9,6.3,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:44:24,Class A,266440000,55.531998,12.718595,Under way using engine,0.0,13.0,5.8,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:44:25,Class A,377739000,55.544340,12.712127,Under way using engine,0.0,9.8,336.9,335,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:44:34,Class A,377739000,55.544732,12.711855,Under way using engine,0.0,9.8,338.0,335,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:44:35,Class A,266440000,55.532582,12.718715,Under way using engine,0.0,12.8,6.2,4,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:44:45,Class A,377739000,55.545207,12.711532,Under way using engine,0.0,9.8,339.6,335,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:44:45,Class A,266440000,55.533237,12.718852,Under way using engine,0.0,13.0,6.4,2,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:44:52,Class A,377739000,55.545207,12.711532,Under way using engine,0.0,9.8,339.6,335,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:44:55,Class A,377739000,55.545622,12.711243,Under way using engine,0.0,9.8,337.9,335,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:44:56,Class A,266440000,55.533823,12.718930,Under way using engine,,12.8,4.1,358,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:45:05,Class A,266440000,55.534403,12.718942,Under way using engine,,12.8,0.6,354,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:45:05,Class A,377739000,55.546015,12.710957,Under way using engine,0.0,9.7,337.9,336,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:45:12,Class A,377739000,55.546317,12.710742,Under way using engine,,9.7,338.1,339,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:45:15,Class A,377739000,55.546452,12.710653,Under way using engine,,9.8,339.3,340,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:45:15,Class A,266440000,55.534988,12.718888,Under way using engine,,12.7,356.4,349,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:45:18,Class A,377739000,55.546590,12.710577,Under way using engine,,9.7,341.0,340,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:45:22,Class A,266440000,55.535328,12.718822,Under way using engine,,12.6,354.1,346,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:45:22,Class A,377739000,55.546745,12.710495,Under way using engine,0.0,9.7,342.7,340,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:45:24,Class A,266440000,55.535498,12.718778,Under way using engine,,12.5,352.9,345,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:45:25,Class A,377739000,55.546882,12.710413,Under way using engine,0.0,9.7,341.8,340,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:45:28,Class A,377739000,55.547042,12.710327,Under way using engine,0.0,9.7,342.7,340,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:45:29,Class A,266440000,55.535727,12.718707,Under way using engine,,12.5,351.0,343,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:45:31,Class A,377739000,55.547175,12.710255,Under way using engine,0.0,9.7,342.6,340,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:45:32,Class A,266440000,55.535958,12.718630,Under way using engine,,12.7,350.1,341,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:45:35,Class A,377739000,55.547322,12.710178,Under way using engine,0.0,9.7,342.6,340,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:45:35,Class A,266440000,55.536070,12.718592,Under way using engine,,12.5,349.8,340,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:45:38,Class A,377739000,55.547470,12.710103,Under way using engine,0.0,9.7,343.5,340,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:45:38,Class A,266440000,55.536293,12.718477,Under way using engine,,12.5,346.5,339,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:45:41,Class A,377739000,55.547603,12.710030,Under way using engine,0.0,9.7,343.1,340,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
08/02/2021 12:45:42,Class A,266440000,55.536465,12.718407,Under way using engine,,12.6,346.5,338,9227431,SKGQ,POLAR,Fishing,,11,61,GPS,6.4,SKAGEN,,AIS,42,19,5,6
08/02/2021 12:45:45,Class A,377739000,55.547765,12.709947,Under way using engine,0.0,9.7,343.8,340,9108439,J8B5374,INGEBORG PILOT,Cargo,No additional information,11,88,GPS,5.1,DK CPH,08/02/2021 10:00:00,AIS,73,15,8,3
