# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type
11/03/2018 07:42:10,Class A,219001261,56.153000,10.266500,Under way using engine,0.0,4.6,19.0,26,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:42:11,Class A,218176000,56.155937,10.265462,Under way using engine,0.0,8.5,290.9,290,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:42:18,Class A,218176000,56.156032,10.264993,Under way using engine,0.0,8.5,289.5,290,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:42:19,Class A,219001261,56.153167,10.266500,Under way using engine,0.0,4.6,20.0,26,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:42:27,Class A,218176000,56.156142,10.264385,Under way using engine,0.0,8.5,288.2,290,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:42:31,Class A,219001261,56.153500,10.266667,Under way using engine,,4.7,18.0,17,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:42:37,Class A,218176000,56.156262,10.263710,Under way using engine,0.0,8.5,287.4,292,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:42:39,Class A,219001261,56.153667,10.266667,Under way using engine,,4.7,14.0,9,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:42:47,Class A,219001261,56.153833,10.266667,Under way using engine,,4.7,10.0,4,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:42:47,Class A,218176000,56.156388,10.263038,Under way using engine,0.0,8.5,288.3,293,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:42:49,Class A,219001261,56.153833,10.266667,Under way using engine,,4.7,9.0,4,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:42:53,Class A,219001261,56.154000,10.266667,Under way using engine,,4.7,7.0,4,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:42:57,Class A,219001261,56.154000,10.266667,Under way using engine,,4.7,5.0,4,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:42:57,Class A,218176000,56.156520,10.262370,Under way using engine,0.0,8.5,289.6,294,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:43:00,Class A,219001261,56.154167,10.266667,Under way using engine,,4.7,5.0,4,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:43:03,Class A,219001261,56.154167,10.266667,Under way using engine,0.0,4.7,3.0,4,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:43:04,Class A,219001261,56.154167,10.266667,Under way using engine,0.0,4.7,3.0,4,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:43:06,Class A,219001261,56.154333,10.266667,Under way using engine,0.0,4.7,2.0,5,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:43:09,Class A,218176000,56.156687,10.261577,Under way using engine,0.0,8.5,290.7,294,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:43:10,Class A,219001261,56.154333,10.266667,Under way using engine,0.0,4.7,2.0,6,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:43:13,Class A,219001261,56.154333,10.266667,Under way using engine,0.0,4.7,2.0,7,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:43:16,Class A,219001261,56.154500,10.266667,Under way using engine,0.0,4.7,2.0,8,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:43:18,Class A,218176000,56.156817,10.260983,Under way using engine,0.0,8.5,291.6,294,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:43:19,Class A,219001261,56.154500,10.266833,Under way using engine,0.0,4.7,2.0,11,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:43:23,Class A,219001261,56.154667,10.266833,Under way using engine,,4.7,3.0,11,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:43:27,Class A,218176000,56.156953,10.260395,Under way using engine,0.0,8.5,292.2,293,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:43:31,Class A,219001261,56.154833,10.266833,Under way using engine,,4.7,5.0,15,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:43:37,Class A,219001261,56.154833,10.266833,Under way using engine,,4.7,7.0,16,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:43:39,Class A,219001261,56.155000,10.266833,Under way using engine,0.0,4.7,7.0,17,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:43:43,Class A,219001261,56.155000,10.267000,Under way using engine,0.0,4.7,8.0,16,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:43:46,Class A,219001261,56.155167,10.267000,Under way using engine,0.0,4.7,9.0,16,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:43:48,Class A,218176000,56.157258,10.259015,Under way using engine,,8.5,291.4,291,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:43:49,Class A,219001261,56.155167,10.267000,Under way using engine,0.0,4.7,8.0,15,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:43:53,Class A,219001261,56.155167,10.267000,Under way using engine,0.0,4.7,9.0,14,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:43:54,Class A,218176000,56.157340,10.258618,Under way using engine,0.0,8.5,291.4,291,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:43:57,Class A,218176000,56.157382,10.258418,Under way using engine,0.0,8.5,290.8,290,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:44:00,Class A,219001261,56.155500,10.267000,Under way using engine,0.0,4.7,8.0,13,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:44:01,Class A,218176000,56.157437,10.258153,Under way using engine,0.0,8.5,290.5,290,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:44:08,Class A,218176000,56.157513,10.257750,Under way using engine,0.0,8.5,289.4,290,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:44:10,Class A,219001261,56.155667,10.267167,Under way using engine,0.0,4.8,9.0,13,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:44:18,Class A,218176000,56.157647,10.257010,Under way using engine,0.0,8.5,288.2,290,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:44:21,Class A,219001261,56.155833,10.267167,Under way using engine,0.0,4.8,8.0,13,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:44:27,Class A,218176000,56.157753,10.256402,Under way using engine,0.0,8.5,287.5,291,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:44:31,Class A,219001261,56.156167,10.267167,Under way using engine,0.0,4.9,8.0,13,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:44:39,Class A,219001261,56.156333,10.267333,Under way using engine,0.0,4.9,8.0,12,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:44:48,Class A,218176000,56.158008,10.255003,Under way using engine,0.0,8.4,288.5,292,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:44:49,Class A,219001261,56.156500,10.267333,Under way using engine,0.0,4.9,7.0,12,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:44:57,Class A,218176000,56.158123,10.254413,Under way using engine,0.0,8.4,289.1,293,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:45:00,Class A,219001261,56.156833,10.267333,Under way using engine,0.0,4.9,6.0,13,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:45:08,Class A,218176000,56.158253,10.253763,Under way using engine,0.0,8.4,289.7,293,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:45:10,Class A,219001261,56.157000,10.267500,Under way using engine,0.0,4.8,7.0,14,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:45:18,Class A,218176000,56.158393,10.253050,Under way using engine,0.0,8.3,289.7,293,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:45:21,Class A,219001261,56.157167,10.267500,Under way using engine,0.0,4.8,9.0,15,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:45:27,Class A,218176000,56.158512,10.252470,Under way using engine,0.0,8.3,289.7,293,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:45:31,Class A,219001261,56.157500,10.267667,Under way using engine,0.0,4.8,9.0,14,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:45:39,Class A,219001261,56.157667,10.267667,Under way using engine,0.0,4.9,9.0,13,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:45:48,Class A,218176000,56.158790,10.251142,Under way using engine,0.0,8.1,290.6,294,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:45:49,Class A,219001261,56.157833,10.267667,Under way using engine,0.0,4.9,8.0,13,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:45:57,Class A,218176000,56.158915,10.250580,Under way using engine,,8.0,291.3,293,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:46:00,Class A,219001261,56.158167,10.267833,Under way using engine,0.0,4.9,7.0,12,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:46:05,Class A,218176000,56.159027,10.250088,Under way using engine,,8.0,291.8,292,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:46:08,Class A,218176000,56.159057,10.249967,Under way using engine,,7.9,292.1,291,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:46:10,Class A,219001261,56.158333,10.267833,Under way using engine,0.0,4.9,8.0,13,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:46:11,Class A,218176000,56.159110,10.249723,Under way using engine,,7.9,292.0,290,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:46:15,Class A,218176000,56.159163,10.249480,Under way using engine,,7.9,291.8,288,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:46:18,Class A,218176000,56.159200,10.249295,Under way using engine,,7.9,291.4,287,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:46:21,Class A,219001261,56.158500,10.267833,Under way using engine,0.0,4.8,8.0,13,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:46:21,Class A,218176000,56.159237,10.249112,Under way using engine,,7.8,290.5,286,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:46:25,Class A,218176000,56.159272,10.248928,Under way using engine,,7.8,290.0,285,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:46:27,Class A,218176000,56.159303,10.248743,Under way using engine,,7.8,289.1,283,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:46:31,Class A,219001261,56.158833,10.268000,Under way using engine,0.0,4.8,8.0,14,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:46:31,Class A,218176000,56.159345,10.248495,Under way using engine,,7.8,288.0,281,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:46:34,Class A,218176000,56.159375,10.248313,Under way using engine,,7.8,287.5,280,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:46:38,Class A,218176000,56.159412,10.248070,Under way using engine,,7.7,286.5,277,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:46:39,Class A,219001261,56.159000,10.268000,Under way using engine,0.0,4.8,8.0,14,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:46:41,Class A,218176000,56.159440,10.247887,Under way using engine,,7.7,285.3,275,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:46:44,Class A,218176000,56.159460,10.247700,Under way using engine,,7.7,284.5,273,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:46:48,Class A,218176000,56.159488,10.247453,Under way using engine,,7.7,282.9,270,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:46:49,Class A,219001261,56.159167,10.268000,Under way using engine,0.0,4.8,8.0,14,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:46:51,Class A,218176000,56.159502,10.247267,Under way using engine,,7.6,280.9,268,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:46:55,Class A,218176000,56.159513,10.247080,Under way using engine,,7.6,279.9,266,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:46:57,Class A,218176000,56.159525,10.246893,Under way using engine,,7.5,278.2,263,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:46:59,Class A,219001261,56.159333,10.268167,Under way using engine,0.0,4.8,9.0,14,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:47:01,Class A,218176000,56.159532,10.246648,Under way using engine,,7.5,276.1,259,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:47:04,Class A,218176000,56.159537,10.246465,Under way using engine,,7.5,275.1,256,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:47:08,Class A,218176000,56.159533,10.246285,Under way using engine,,7.4,272.7,253,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:47:10,Class A,219001261,56.159667,10.268167,Under way using engine,0.0,4.8,8.0,13,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:47:11,Class A,218176000,56.159525,10.246050,Under way using engine,,7.3,269.5,249,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:47:12,Class A,218176000,56.159525,10.246050,Under way using engine,,7.3,269.5,249,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:47:14,Class A,218176000,56.159510,10.245877,Under way using engine,,7.2,267.6,246,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:47:18,Class A,218176000,56.159485,10.245648,Under way using engine,,7.1,263.7,243,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:47:21,Class A,219001261,56.159833,10.268167,Under way using engine,0.0,4.8,8.0,11,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:47:21,Class A,218176000,56.159463,10.245480,Under way using engine,,7.0,260.8,239,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:47:24,Class A,218176000,56.159438,10.245315,Under way using engine,,7.0,259.5,236,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:47:27,Class A,218176000,56.159405,10.245160,Under way using engine,,6.9,255.6,234,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:47:31,Class A,219001261,56.160167,10.268333,Under way using engine,0.0,4.9,7.0,11,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:47:31,Class A,218176000,56.159352,10.244967,Under way using engine,,6.7,250.1,231,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:47:34,Class A,218176000,56.159307,10.244828,Under way using engine,,6.6,247.6,230,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:47:38,Class A,218176000,56.159243,10.244648,Under way using engine,,6.5,242.8,228,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:47:39,Class A,219001261,56.160333,10.268333,Under way using engine,0.0,4.9,6.0,12,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:47:41,Class A,218176000,56.159192,10.244517,Under way using engine,,6.4,239.3,227,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:47:45,Class A,218176000,56.159140,10.244388,Under way using engine,,6.4,238.0,226,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:47:48,Class A,218176000,56.159068,10.244220,Under way using engine,,6.4,236.1,224,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:47:49,Class A,219001261,56.160500,10.268333,Under way using engine,0.0,4.9,6.0,12,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:47:51,Class A,218176000,56.159012,10.244100,Under way using engine,,6.3,232.9,223,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:47:55,Class A,218176000,56.158932,10.243943,Under way using engine,,6.3,230.3,223,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:47:57,Class A,218176000,56.158893,10.243867,Under way using engine,,6.3,229.5,222,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:47:59,Class A,219001261,56.160667,10.268500,Under way using engine,0.0,4.9,6.0,11,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:48:01,Class A,218176000,56.158808,10.243722,Under way using engine,,6.3,227.3,222,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:48:04,Class A,218176000,56.158745,10.243607,Under way using engine,0.0,6.3,226.2,222,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:48:08,Class A,218176000,56.158683,10.243492,Under way using engine,0.0,6.3,224.9,221,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:48:10,Class A,219001261,56.161000,10.268500,Under way using engine,0.0,4.9,6.0,11,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:48:11,Class A,218176000,56.158595,10.243347,Under way using engine,,6.3,223.3,221,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:48:18,Class A,218176000,56.158442,10.243100,Under way using engine,0.0,6.4,222.8,221,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:48:21,Class A,219001261,56.161167,10.268500,Under way using engine,0.0,4.9,5.0,11,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:48:27,Class A,218176000,56.158238,10.242775,Under way using engine,0.0,6.4,221.4,220,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:48:31,Class A,219001261,56.161500,10.268500,Under way using engine,0.0,4.9,5.0,11,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:48:39,Class A,219001261,56.161667,10.268667,Under way using engine,0.0,4.9,6.0,11,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:48:48,Class A,218176000,56.157743,10.242050,Under way using engine,0.0,6.5,219.3,221,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:48:49,Class A,219001261,56.161833,10.268667,Under way using engine,0.0,4.9,6.0,11,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:48:57,Class A,218176000,56.157530,10.241748,Under way using engine,0.0,6.5,219.0,221,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:48:59,Class A,219001261,56.162167,10.268667,Under way using engine,0.0,5.0,6.0,12,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:49:02,Class A,219001261,56.162167,10.268667,Under way using engine,0.0,5.0,6.0,12,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:49:08,Class A,218176000,56.157298,10.241403,Under way using engine,0.0,6.5,219.0,221,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:49:10,Class A,219001261,56.162333,10.268667,Under way using engine,0.0,5.0,6.0,13,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
11/03/2018 07:49:18,Class A,218176000,56.157047,10.241028,Under way using engine,0.0,6.4,219.4,222,8905115,DJLS,MAIKE,Cargo,,11,82,GPS,3.8,DK AAR,11/03/2018 10:00:00,AIS
11/03/2018 07:49:21,Class A,219001261,56.162667,10.268833,Under way using engine,0.0,4.9,6.0,14,7236347,OWSG2,JOHN MADSEN,Dredging,,8,30,GPS,2.0,DK EGA,25/02/2019 09:00:00,AIS
